,Zygote,2-cell,4-cell,8-cell,Morula,Blastocyst
2700050L05Rik,1.594829873,1.183928757,0.699554102,0.64949773,0.650181646,1.222007894
11-Sep,1.103417834,0.949870052,0.940409686,0.861110831,0.807541492,1.337650106
Syvn1,1.667895203,1.359827721,1.063552872,0.803976122,0.602818607,0.501929478
Dbndd1,0.941126837,1.092052591,1.034508135,1.040870196,0.976835802,0.91460644
Mlst8,1.111267488,1.080178772,0.935749703,1.204470968,0.887191048,0.781142023
6330577E15Rik,1.959404179,1.021627147,0.54903833,0.447194772,0.544548395,1.478187178
Spg21,0.690998096,0.951418707,0.846180966,0.958391233,0.976846603,1.576164398
Aak1,0.803136452,0.887277462,0.884783612,0.955773209,0.908586862,1.560442405
Gm5593,1.131962839,1.334038675,0.839471256,0.846489666,0.829490245,1.018547321
Zfp428,1.002850867,1.093465484,0.960417075,1.138167741,0.921346006,0.883752827
C130026I21Rik,0.245867592,0.45230286,0.961041778,1.297651514,2.316669603,0.726466656
Tnks1bp1,1.259181699,1.120050572,0.912331179,0.842064783,0.734021641,1.132350128
Tcp1,0.939619739,0.922359057,0.97009474,1.038293454,1.027239347,1.102393665
Ftsjd2,0.905715979,0.806226277,0.781017869,0.769025769,0.970975753,1.767038356
Idh3a,0.907927451,0.984622779,1.019504755,1.050077991,0.98610944,1.051757586
Espl1,1.163937016,1.141284267,0.934667942,0.985701315,0.850336964,0.924072498
Dyrk1b,0.71274544,0.868148487,1.077081171,1.33367301,0.793239846,1.215112047
Galnt2,0.960798998,1.004116016,0.98987909,0.986466458,0.853770144,1.204969296
Osbpl8,1.408287026,1.341200336,0.875795794,0.815777949,0.595796478,0.963142418
Rbpms2,1.804761167,0.371225645,0.361846689,0.569326545,0.942824946,1.95001501
Fam117b,1.028570746,1.312167136,1.036129716,0.783959811,0.751932567,1.087240026
Rab3ip,1.014491252,0.99604803,0.943038692,0.869270102,0.856223843,1.320928083
Rabggtb,0.92314861,0.876700508,1.033750133,1.064058998,1.033053356,1.069288396
Higd1c,1.075845408,0.970793277,0.996588459,1.129289638,1.057225886,0.770257332
Aldh6a1,1.026683661,1.021446258,1.061833992,1.144758669,1.004075549,0.741201873
Dynlt1e,1.121499087,0.945507333,0.785510385,0.899747001,1.022993903,1.224742293
Pla2g10,0.209190175,0.245450645,0.203403446,2.264312977,0.345040532,2.732602226
Shroom2,0.868706551,1.351161582,1.088793495,0.943486114,0.756327765,0.991524495
D4Ertd22e,1.062933626,1.067662361,1.104986821,0.877668261,0.936358355,0.950390578
Nop58,0.680316608,0.407846704,0.669857396,0.669382758,1.272828806,2.299767731
Gbf1,0.9922733,1.391726424,1.266649654,1.081684982,0.737394558,0.530271084
Stau1,1.420992184,0.756979019,0.737998376,0.712417156,0.798369731,1.573243534
Nploc4,0.961198998,0.94077445,0.960846753,0.92227391,0.988965682,1.225940208
Rab1,1.057037455,0.983932798,1.087467139,1.184497953,0.995660538,0.691404118
Gm10035,1.077064076,0.97080707,0.996725316,1.131182361,1.058700967,0.765520213
Gspt2,0.991456486,0.955661129,0.973446255,1.009153973,1.022125776,1.048156383
Gmfb,0.972368004,1.006326607,1.019416123,1.00627147,0.935453423,1.060164376
Clip2,0.998962259,0.980359895,1.015888978,0.912338042,0.917898998,1.174551828
H1f0,0.649101867,0.670976124,0.616254934,0.723479897,0.850791471,2.489395709
D6Wsu116e,1.045190413,0.846681872,0.818668822,0.864108143,0.959599836,1.465750915
Krt42,1.02543411,0.668395762,1.275795614,1.105574956,1.654277797,0.270521764
Rbm10,0.410574344,0.587855622,0.786089487,0.880093632,1.025557119,2.309829799
Dnajc19,0.739620157,0.899878161,0.940003204,0.85458273,1.044966873,1.520948876
Wasl,0.986413901,0.995260054,1.03259582,0.830975316,0.662821193,1.491933718
Fem1b,0.858504998,0.96198548,1.043722042,0.973229654,0.881479039,1.281078789
Lamp1,1.076171396,1.121088752,0.977495357,1.070969912,0.891050219,0.863224367
Cct8,0.898644335,1.005886185,0.972667361,0.998316356,1.021896244,1.102589521
Haus6,0.910953749,0.817880692,0.868364334,1.074088062,0.969787314,1.358925851
Dub1a,0.313977256,1.233181125,1.635704571,1.093814378,0.831224356,0.892098317
Pcbd2,0.990788408,1.011626466,1.16442521,1.106379293,0.918662324,0.808118301
Krt5,0.785093428,0.553685274,1.227545816,1.168992136,1.432737771,0.831945576
Lrrc40,0.876441235,1.166342516,1.100279709,1.032901281,0.904544707,0.919490554
Rps27a,1.242654732,1.11349959,1.182462928,1.084789451,0.868680135,0.507913166
Txndc17,0.983012956,0.987301134,1.042521009,1.04469233,0.964026905,0.978445668
Ubl4,1.019318414,1.010743226,0.940096479,0.87129829,0.935068378,1.223475215
Rg9mtd1,0.625260216,0.869046548,0.958839955,0.859080939,1.02391619,1.663856153
Ccdc90b,0.418648198,1.26782252,0.438687957,1.15487231,1.48354976,1.236419257
Tmed9,1.290124788,1.124818278,1.020733643,0.986003924,0.839275718,0.73904365
Fbxw11,0.984626691,0.926740451,0.845654347,0.916548786,1.148524289,1.177905437
Acaca,0.929873331,1.047118536,1.013781705,0.820959458,0.988495993,1.199770979
Stk38l,1.053770239,0.962698737,0.998444013,0.995395085,0.940106629,1.049585298
Ptgfrn,1.079605995,1.079442507,0.957677475,1.017166282,0.869755922,0.996351821
Myh10,1.576282974,0.652773243,0.816176123,0.632634391,1.03010348,1.292029791
Rad50,1.005183344,1.13232941,0.825854382,0.8508801,0.838014841,1.347737924
Vps13c,1.070472484,1.013226369,0.976204662,1.109223427,0.896055572,0.934817488
Rbbp6,0.57851633,0.92479556,0.903159388,0.932306399,1.063189926,1.598032399
Khdc1c,1.264343533,1.092439262,1.077560593,1.103972878,0.942151094,0.519532643
Cltb,1.189243747,1.246150036,1.117196021,1.08676446,0.884704967,0.475940771
Herc4,0.821525691,0.920573209,0.85582228,0.947131419,1.049883737,1.405063665
Ppia,0.871767135,0.996126401,0.976302598,0.960741426,0.965073946,1.229988496
Uqcrb,0.865228939,0.907683649,0.90878462,1.014068856,1.005411088,1.298822848
Rsu1,1.032163475,0.987206956,1.075789666,0.988959605,0.90234016,1.013540138
Dctn4,1.021859549,1.172786434,1.252092602,0.815639254,0.917512892,0.82010927
Eif3j,0.90035701,0.990161917,1.140548919,0.993910477,0.961065594,1.013956084
Adpgk,1.124680643,1.145611804,1.126815493,1.009743238,0.776040755,0.817108069
Prkaa1,0.981075926,1.009350899,0.975881652,1.011230934,1.034249481,0.988211109
Nfkbib,0.95287559,1.159675294,1.062094864,0.891264524,0.890253604,1.043836126
Kpna7,1.458864969,1.122034188,1.024885734,0.976724289,0.791732993,0.625757829
Kbtbd7,1.937698513,1.648438632,0.892815944,0.687242559,0.385871573,0.44793278
Fam105b,0.988329104,1.063607932,1.042234607,1.11602452,0.95251496,0.837288877
Mospd1,1.192960546,2.304960784,0.943700059,0.737344851,0.417175702,0.403858058
Crb3,0.893807309,1.086082452,1.009071907,0.981799639,0.964212796,1.0650259
Amacr,1.036054787,1.021947566,1.114152253,1.152427081,1.082002447,0.593415869
Fech,1.022546824,0.972972299,0.871400776,1.068060572,0.926278448,1.138741082
Afap1l2,1.302559778,1.23088439,0.81752379,0.781196387,0.702388505,1.165447151
Myh14,1.85647254,0.623918888,0.836911304,0.640486335,1.066403679,0.975807256
Larp4b,1.302967529,0.623469109,0.703691587,0.809726092,0.929069192,1.631076491
Btrc,0.93373001,0.834990186,0.759198942,0.864931991,1.294465167,1.312683704
Astl,2.029744466,1.005708462,1.231508813,0.846584219,0.536069866,0.350384176
Cdca8,0.886067491,0.782265836,1.132549775,0.857362176,1.118845912,1.22290881
Wnk1,0.990338003,0.959884675,0.948232793,1.00231998,1.077201025,1.022023525
Nxn,1.045753256,1.011224692,1.058086481,0.971572611,0.906565622,1.006797339
Krt2,0.757875661,0.63233529,1.081692569,0.832812949,1.318812198,1.376471333
Gm6265,0.950776655,0.743082517,0.789358419,1.222573418,1.162861285,1.131347707
Setd3,1.045682764,1.000169088,0.873181317,0.838236322,0.923299494,1.319431016
Nde1,0.941437159,0.992388713,1.046859904,0.966008028,0.75360434,1.299701856
Ksr1,1.117794093,1.071069347,1.045494278,1.030057961,0.966423558,0.769160765
Pitpnb,0.714715404,1.008675654,0.972075993,0.955373283,1.07850158,1.270658086
Dnajb14,0.566300539,0.709929084,1.291872263,1.193223612,0.961079438,1.277595065
Htt,1.169478994,1.112541643,0.935538375,0.967915696,0.836041972,0.978483322
Spag1,1.179983564,1.35094172,1.266799187,1.070617493,0.821601669,0.310056367
Hmga1-rs1;Hmga1,1.354246157,1.075205818,1.140339057,0.799103282,0.742390246,0.888715442
Tmem87a,0.871719644,0.93877628,0.992418303,1.109782943,0.998037238,1.089265594
2410017P09Rik,0.944761661,1.277794145,1.194441513,1.055816538,0.824512459,0.702673686
Krt1,0.782668394,0.490618664,1.097532422,1.137943986,1.603960045,0.887276489
2610039C10Rik,0.704088339,0.852475602,0.974938332,0.910192515,0.957070936,1.601234278
Ergic3,1.179767342,1.116520618,1.002481264,0.911708479,0.789099485,1.000422813
Mcts1,0.807790932,0.996110854,1.016668802,1.009269933,1.015504251,1.154655229
Capn1,0.894571176,0.999749522,1.006332926,1.00561327,0.914668913,1.179064195
Ipo5,0.836971854,0.881410901,0.995659639,1.136446616,1.252958997,0.896551995
Sdcbp,1.069088638,0.908166551,0.949753517,1.037981751,0.994778321,1.040231224
Ubr2,1.019720485,1.099052206,1.031792468,1.055109849,0.896796344,0.897528649
1110065P20Rik,1.070479539,1.017854508,0.983136986,1.187961524,1.001818273,0.738749171
Sec23ip,0.915972312,1.057026417,0.966092307,0.931398202,0.939275813,1.19023495
Ak2,0.793940579,0.885547847,0.946588023,0.972703685,0.992019866,1.409200002
Nbn,0.973107302,0.727282738,0.674555099,1.033294847,1.030030262,1.561729754
Wdr47,1.021064862,1.50898836,1.354261902,1.026532046,0.742568324,0.346584509
Rnf20,1.080012504,0.864080846,0.873609792,0.803733819,0.926694076,1.451868965
1810043H04Rik,0.973599522,1.111485216,0.946241208,1.004013923,0.961513489,1.003146643
Ndufs5,0.903378795,0.947634989,0.949733166,0.992170372,0.94681966,1.26026302
Esrp1,1.308447085,0.718645713,0.559764739,0.610697339,0.811231413,1.991213713
Tprgl,1.114254928,1.215867208,1.010617491,1.058067217,0.941224484,0.659968672
Ccdc50,1.094228257,1.238254049,0.96065943,0.784560143,0.757007206,1.165290917
Slc44a2,1.213625027,1.260911292,1.182514805,1.136121814,0.812987088,0.393839975
Mat2b,1.387120747,1.151653863,1.010891503,0.966795382,0.845211731,0.638326776
Gga3,1.197800916,1.163474095,1.022781375,0.957764795,0.848288082,0.809890739
Mul1,1.056408558,0.731207637,0.834842638,0.859918059,1.098944246,1.418678864
Mgat1,1.078386148,0.983023739,1.092799172,0.997378035,0.798874143,1.049538764
Morf4l2,1.048002669,0.563944103,0.489484644,0.509070841,0.982553556,2.406944189
LOC636711,0.129159185,2.154873245,1.890829701,0.853137592,0.654290623,0.317709656
2610030H06Rik,1.348922039,1.408379071,1.151076091,0.858689709,0.671939101,0.560993991
Rbm5,0.67221592,0.878129069,0.940446858,0.787909514,1.045219416,1.676079224
Tceb3,0.56406804,0.685223411,1.11554136,0.792824919,0.984674689,1.857667583
Hps6,1.143444958,1.167661545,1.017243071,1.088887233,0.929785781,0.652977414
Llgl2,0.833462844,0.936375725,1.025671321,0.94236196,0.892598704,1.369529448
Ssrp1,0.959728532,1.051770086,1.029737352,0.909822113,0.890594175,1.158347744
LOC100505117;Ttyh2,0.96918705,1.019130624,0.941254749,0.991343842,0.84759904,1.231484697
Slc27a1,1.332171074,1.173036444,1.091389648,0.907220437,0.758413828,0.737768569
Pecr,1.071892538,1.087182267,1.14362726,1.319963558,1.167196372,0.210138005
Gnai2,1.017066763,1.023320487,0.849379119,0.809870159,0.733663108,1.566700366
Snx16,0.997976254,0.97941124,0.805533893,0.999863552,1.131870394,1.085344669
Actc1,1.040114985,0.971352101,0.965977904,0.882882178,0.918534875,1.221137959
Coq7,0.792158782,1.402532918,0.719689303,0.781598309,0.919196144,1.384824544
Fkbp1a,0.942157129,1.127886385,1.102733864,1.153350248,0.952231272,0.721641102
Ivns1abp,0.744767479,0.829930343,0.581574313,0.762582896,0.931229433,2.149915538
Ndfip2,1.492555055,1.492161379,0.861447121,0.703129735,0.570830239,0.879876474
AU040096,0.211814241,1.526261189,2.143584424,0.979454662,0.753762205,0.38512328
Sccpdh,1.058410918,1.248446617,0.825536306,0.882976045,0.817781662,1.166848453
Polr2c,0.978834174,0.528993284,0.57503595,0.79227112,1.160715255,1.96415022
Dctd,0.664248135,1.013582693,1.008290472,1.117228387,1.200819151,0.995831162
Atp11c,1.009151622,1.095945939,0.995120209,1.009145064,0.864932419,1.025704749
Huwe1,1.076182237,0.964521342,0.869249112,0.902081819,0.979711358,1.208254134
Cit,1.405968358,1.213732304,0.985431368,0.890097268,0.801793942,0.702976763
Med22,1.084599049,0.955630929,0.853334846,0.759321924,0.888429728,1.458683525
Mgea5,1.053533402,0.863059278,0.995618132,1.008413736,1.091277964,0.98809749
LOC100046104,0.973643651,0.849247464,0.913895739,0.941333622,1.356368139,0.965511386
Lrrfip2,1.081001912,0.816905947,1.07549522,0.634350027,0.725671547,1.666575348
Kif20b,1.338263412,0.783615898,0.888728639,0.691418999,0.871706696,1.426266357
Rfc3,1.483278339,0.36794282,0.436369605,0.974512864,1.198263234,1.539633139
Gm8539,0.980354259,1.111497647,1.028028662,1.004141231,0.912316684,0.963661517
Dbi,0.963742618,1.017088025,1.070529048,1.057033247,0.920472152,0.971134911
Adnp,0.166846869,0.223594187,0.277570452,0.402352973,0.626339251,4.303296269
Camsap1,1.156342517,1.178920762,1.003994519,0.956353569,0.875218219,0.829170416
Herc1,1.063829232,1.064086075,0.895360256,1.201357175,0.770098255,1.005269008
Btaf1,1.103872334,0.965949733,0.952453633,0.942829463,0.972685954,1.062208885
Spats2,1.43732319,1.148874764,0.82194276,0.748587577,0.651778619,1.191493091
Mycbp,1.244151117,0.766522276,0.703036921,0.740130859,0.892086672,1.654072157
Sh2d3c,0.721714889,1.633552314,1.417153346,1.174612537,0.75563472,0.297332195
Prc1,1.043651847,0.933017405,0.87495228,0.975265722,1.155052834,1.018059914
Ankzf1,0.774484931,0.653744731,0.706141367,1.100197773,1.289876183,1.475555017
Dnajc5,1.010919368,1.076923499,1.097892288,0.982252675,0.886549036,0.945463135
Itgav,0.904319058,1.015090394,0.961083966,1.158181127,1.022106867,0.939218589
Pdcl,1.402796663,2.212258867,0.458746236,0.672092493,0.522438144,0.7316676
Orc4l,1.010777182,0.695208364,0.689253516,0.724735729,1.002990818,1.877034393
Arpp19,0.813993507,1.118673589,1.065786133,0.935027602,0.983617238,1.082901932
Bin2,1.137479367,1.075065944,0.974280112,1.001828832,0.87875475,0.932590996
Cwc22,0.556602911,0.90184189,1.177596181,1.07987917,1.10546306,1.178616791
Naa50,1.029457197,1.052356513,1.065462683,0.987583888,0.91952748,0.945612242
Entpd6,1.323101675,1.298890475,1.082418134,1.029635799,0.615400607,0.650553311
Stat3,1.084033887,1.079508505,1.028963104,0.976117145,0.782863753,1.048513608
Spna2,0.544872209,0.853095839,0.724883598,0.81749942,1.117514375,1.94213456
Golga2,0.9756127,1.068461082,1.033030143,1.023958919,0.929816248,0.969120909
Prdx6,0.612555202,0.683565441,0.732867447,0.758384136,1.176605002,2.036022773
Odz4,1.512565483,1.287932175,0.888557147,0.95027541,0.92619997,0.434469817
Morc3,0.946939251,0.780237177,0.734454822,0.877232806,1.192681735,1.468454211
Ubac1,1.250900677,0.978819278,1.071519515,0.878766698,0.655077372,1.16491646
Cobll1,1.278421742,1.194609274,0.997537221,0.874199109,0.845298848,0.809933807
Eif5b,0.646948163,0.725007451,0.984932509,0.932707429,1.283042271,1.427362178
Smap2,1.051200608,0.90351259,0.881737101,0.946014852,1.100953515,1.116581335
Rae1,0.882150387,0.997890068,1.014302038,0.980561972,0.944150058,1.180945479
Isoc2a,0.909158458,0.795070817,0.954390499,0.951463743,1.006232519,1.383683966
Clcn5,1.015453235,0.894399871,0.699567013,0.954175981,1.089657757,1.346746144
Armc10,0.90888085,0.931240531,1.006098852,1.118397894,1.070577029,0.964804846
C3,1.510165528,1.080111018,0.933470657,1.40135839,0.761556384,0.313338024
Fh1,0.941667503,1.018822495,1.017670481,1.060634724,0.980954505,0.980250295
LOC639910,0.422780996,2.096256665,1.410073188,1.084792393,0.66726048,0.318836279
Dip2b,0.91966079,1.003326457,1.08695588,1.041060119,0.948455516,1.000541241
Calm2;Calm3;Calm1,0.958502721,0.967634816,1.037976125,0.935333523,0.895628044,1.204924772
Kif13b,0.984846249,1.01424422,0.936664315,0.949885196,1.022496117,1.091863905
D11Wsu99e,1.732771962,0.744858284,0.198652212,0.845447768,0.867292047,1.610977728
Idh1,0.89828711,0.972851648,0.987573693,0.984275745,0.949729908,1.207281897
Iqsec1,0.852463025,1.203886366,1.071422868,0.915621425,0.587092058,1.369514259
Mapk8,0.959546884,1.56072905,1.103062589,0.975628401,0.751394602,0.649638476
Nras,0.962351042,1.10059858,0.966967729,0.89927532,0.851565732,1.219241599
Pls3,1.015504734,1.009646492,1.070532212,1.087890115,0.848954651,0.967471798
Aifm1,1.132046852,0.887848279,1.024594009,0.958854632,1.036887642,0.959768588
Stag2,0.417639579,0.428980465,0.6123357,0.953180982,1.639750938,1.948112338
Cox5b,0.918324861,1.020973046,0.998568934,1.032810231,0.962323025,1.066999904
Spc24,1.053289485,0.97074658,0.927053682,0.894338986,0.913327418,1.241243851
6530401N04Rik,1.025830441,0.999085261,0.820139185,0.965077073,0.901219683,1.288648359
Krt10,0.951244463,0.662158179,1.403279569,0.831893041,1.67737548,0.47404927
Tnpo1,0.950438851,1.084945376,1.003241784,1.025851264,0.967605778,0.96791695
Fryl,1.226191486,1.19728255,1.007295266,0.801343955,0.766642923,1.001243822
Chm,1.062028042,1.044046123,0.979900213,0.976632172,0.905526615,1.031866836
Acp1,0.979508863,1.064594908,1.101977985,1.08211088,0.927248834,0.844558533
Rab9,0.9735,1.055659638,1.048041703,0.917071203,0.815332265,1.190395192
Ubr3,1.058290138,1.054395737,1.018316257,0.958113508,0.89280688,1.018077482
Zrsr2,0.941298334,0.662348961,0.758598007,0.76418031,1.341684816,1.531889573
Dnajc11,0.869786691,0.904505284,0.877944275,0.947173965,0.937042831,1.463546955
Sall4,1.322440119,0.408449866,0.525100248,0.631234057,1.075084397,2.037691314
Cnot6l,1.032815827,1.216989894,1.018906327,0.865829881,0.857840899,1.007617174
Atg2a,1.306009008,1.294569542,0.889067052,0.818272294,0.796872467,0.895209639
Abhd6,1.014324182,0.690293402,0.940464068,0.858576637,1.276057751,1.220283962
Adam8,0.845689518,1.948361588,0.623744994,1.689342231,0.505577971,0.387283699
Hsd17b10,0.892318283,0.920204977,1.033063879,1.068006802,1.021939645,1.064466415
Ptges3,1.801699325,0.366524721,0.30745517,0.307384937,0.591729326,2.625206522
Nasp,1.009477968,0.831922728,0.813312367,0.866434344,0.999639781,1.479212813
Men1,1.080571395,0.97754952,1.154228789,0.983697286,0.962221442,0.841731569
Flad1,0.970271704,0.880551958,0.930084014,1.068168769,0.905673502,1.245250055
Sdhc,0.896722999,0.882231966,0.963971622,1.111920364,0.982526409,1.162626642
Rnf25,1.277386304,1.215328998,1.01934756,0.985931773,0.771511334,0.730494033
Shroom4,0.363099984,0.926608232,0.887892484,1.245011636,0.988140884,1.589246782
9130011E15Rik,0.997488244,1.035268452,0.971340266,1.201882427,0.857166197,0.936854415
Maea,0.450770387,1.328430028,0.413247294,0.9287112,1.036932831,1.841908261
Gm2663,0.827132252,0.729122255,0.695960344,1.755117422,1.156478886,0.836188843
Upf1,1.995235678,0.787050901,0.614165159,0.629944669,0.760367414,1.213236179
Ccdc51,0.851212222,0.935444765,0.729762721,0.864492914,0.959162104,1.659925275
Ralbp1,0.73794318,1.121046705,0.925281036,0.914997621,0.792367275,1.508364185
2510039O18Rik,1.034613653,1.106664467,1.065782032,1.142166407,0.85964176,0.791131681
Rbm42,0.454074975,0.576963127,1.102290027,0.942983011,1.036556372,1.88713249
Entpd1,1.000138025,0.977255454,1.046303695,1.036151035,0.877329954,1.062821838
Ttc27,0.997574557,1.062236676,0.986768271,0.981486856,1.027908982,0.944024658
Cdan1,0.483385747,0.603806779,0.864753061,1.005040307,1.378463747,1.664550362
Aldh16a1,0.986573613,1.082590486,1.035778547,1.040664898,0.876071459,0.978321001
Iscu,1.190078872,1.240113458,0.832668039,1.02981325,0.803623252,0.90370313
